TargetB,ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
0,74247,,5,13,4,9,12,10.6,8.15,10.75,17,85,13,29,63,6,15,23,S,1,53,,F,U,37800,42,0
0,69850,,2,2,1,1,15,12.5,12.5,10,18,23,12,20,17,6,10,8,N,0,40,57,F,H,44900,31,34656
0,74405,,1,6,0,4,15,15,9.17,,18,105,10,24,50,4,4,20,A,1,48,,M,U,31100,42,33920
1,74408,35,1,8,0,6,30,30,18.13,,18,113,13,32,69,6,6,29,A,1,53,81,M,H,29400,31,34159
1,74419,10,6,7,4,4,12,10.67,9.86,11,16,30,14,28,27,6,12,10,A,1,38,,F,U,57800,32,50640
1,74436,37,3,7,2,4,25,20.67,16,21,17,61,13,32,47,6,16,20,A,0,53,40,M,H,42900,40,37726
0,74462,,2,9,2,7,3,15,11.44,15,18,122,7,20,56,3,9,24,A,0,36,,F,U,44400,39,42695
1,74523,10,3,12,2,6,10,10.33,8.08,10.5,16,102,7,21,39,3,9,14,A,1,30,,F,U,44100,36,0
1,8272,47,4,82,4,23,39,46.5,26.83,46.5,6,260,18,37,95,7,18,34,A,1,49,75,F,H,44800,31,40411
0,74548,,4,6,2,3,20,18.25,14.5,16.5,19,45,13,32,36,6,14,14,A,0,49,43,F,H,44800,36,40411
1,74552,3,6,9,4,4,6,4.67,4.56,4.5,18,32,12,27,28,6,14,12,A,0,36,,F,U,37600,46,0
1,74614,5,3,39,1,17,5,3.67,4.42,3,16,123,13,28,73,6,12,29,S,1,44,62,F,H,61600,32,51112
1,74589,12,3,5,3,4,15,11.67,9,11.67,16,44,13,30,35,5,12,13,A,0,35,43,F,H,79500,31,51112
1,74615,9,6,20,3,14,10,8.5,7,10,18,127,12,32,73,6,17,32,S,1,26,86,M,U,50000,34,51112
0,74628,,4,20,1,9,5,5,3.55,5,16,126,11,30,62,5,13,28,S,1,30,,F,H,26000,29,42410
0,74625,,3,9,2,8,15,17.33,14,16,23,88,6,21,48,4,13,21,A,1,30,59,F,U,38000,35,0
1,74669,20,1,8,1,6,20,20,12.25,20,16,116,13,31,67,5,13,27,A,1,49,,F,U,43800,38,0
1,74673,7,4,13,3,7,10,8.75,5.62,8.33,17,81,13,34,60,6,16,23,S,1,51,59,F,U,36800,34,40375
1,74701,20,1,7,1,3,20,13,9.14,13,17,56,13,31,44,6,14,17,A,0,53,78,U,U,36000,41,0
1,74706,25,1,1,1,1,15,15,15,15,19,19,10,15,12,4,6,5,F,0,37,46,M,H,35000,31,37500
0,7017,,3,45,2,17,9,9.67,6.73,10,19,93,14,31,90,7,15,25,S,1,37,81,F,U,35000,31,37500
0,74707,,3,3,1,1,11,10.33,10.33,5,15,28,12,24,22,5,10,9,A,0,38,47,M,H,40200,27,37500
0,8384,,0,7,0,2,25,0,15.57,,7,57,33,33,74,7,7,19,A,1,53,42,M,U,31000,44,0
1,74732,15,3,12,2,11,15,18,15.92,15,22,122,12,33,67,6,17,30,A,1,45,,M,U,22900,36,0
0,74689,,4,35,1,19,11,7.75,3.57,5,16,126,13,35,78,6,17,35,S,1,41,7,M,U,21200,39,40184
0,74737,,5,30,4,21,7,7,5.93,7,17,127,13,31,85,6,15,33,S,1,45,47,F,U,37300,40,42857
0,74745,,2,9,0,4,15,16,10.44,,18,120,13,34,64,6,6,30,A,0,53,74,M,H,32100,41,41005
0,74761,,4,14,4,7,12,10.75,8.5,10.75,21,57,12,31,50,6,16,19,S,1,53,68,F,U,30600,29,42868
0,74767,,3,8,3,6,15,18.33,14.63,18.33,16,79,14,34,57,6,17,26,A,0,41,37,U,U,46000,46,0
0,74784,,4,12,3,8,8,7,6.83,7.67,21,113,12,28,55,6,14,25,A,1,0,,F,H,114000,0,67888
0,74817,,4,14,2,8,20,12.5,11.64,10,18,123,13,33,75,6,15,30,S,1,35,55,M,H,143200,26,68000
1,74809,10,3,5,2,4,9,9.33,7.2,7,22,44,12,25,29,6,12,12,A,0,40,,F,U,82200,29,0
0,74797,,2,10,2,10,15,32.5,22.7,32.5,25,96,11,21,41,5,10,20,A,1,38,37,F,H,69400,23,68000
1,74819,15,4,16,3,9,10,12.75,13.19,13.67,18,129,14,32,76,6,15,30,S,1,38,53,F,H,70200,17,68000
1,74825,5,4,23,2,10,5,5,4.61,4.5,16,90,6,15,50,3,8,19,S,1,36,77,F,H,31000,31,41046
0,74856,,7,10,3,5,12,11.86,10.9,12.33,19,45,13,33,39,6,17,17,S,1,49,41,M,H,43300,24,55978
0,74861,,4,4,2,2,50,31.25,31.25,25,16,32,13,29,29,6,13,11,A,0,44,44,M,H,58400,29,55734
1,74880,25,1,1,0,0,15,15,15,,18,18,10,15,12,4,4,5,F,0,40,75,F,H,62200,29,80943
0,74882,,1,1,1,1,30,30,30,30,15,15,9,11,11,3,4,4,E,0,46,29,F,U,61400,30,56739
0,74885,,1,1,1,1,20,20,20,20,16,16,13,19,17,5,8,7,F,0,49,55,F,H,52400,32,51471
1,74914,6,7,22,3,14,6,6.43,4.86,7,19,116,11,32,70,6,17,31,S,1,36,82,F,U,42400,33,49699
1,74955,10,4,31,3,17,10,15.75,12.61,15,27,119,10,29,77,4,14,30,A,1,41,73,F,U,33400,51,45654
0,74958,,2,11,0,5,12,10,8.18,,15,126,8,22,45,3,3,18,A,0,53,,M,U,21700,28,32925
1,74969,13,3,17,2,7,11,11,7.76,11,16,110,12,31,65,5,13,24,A,1,45,75,F,U,39900,30,51208
0,74962,,3,3,2,2,10,8.33,8.33,7.5,17,20,13,20,18,6,10,8,N,0,44,58,F,U,59600,23,51208
1,75019,5,5,19,3,13,6,5.8,5.05,5.33,18,127,7,21,51,3,9,19,S,1,46,78,F,H,60400,33,50240
0,75017,,3,7,3,6,18,13.33,13.43,13.33,15,76,12,29,55,5,12,21,A,1,43,80,F,H,49800,28,50240
0,84994,,3,12,1,6,11,11,7.25,10,15,123,11,30,63,4,13,27,S,1,39,83,M,H,57200,23,65729
1,74867,3,7,12,5,6,3,3.43,3.17,3,18,40,13,31,34,6,15,14,S,1,53,,F,U,42500,37,42596
0,75654,,4,10,3,7,11,10,10.2,9.33,21,87,14,35,46,6,17,21,A,1,30,,U,U,17200,33,0
0,90812,,3,20,1,9,15,15,19.9,15,21,92,13,34,67,6,17,26,A,1,21,39,F,U,39000,33,67571
1,75153,13,4,21,3,17,13,13.25,10.67,12.67,24,128,7,21,69,4,13,31,A,1,26,81,M,U,75000,19,25144
0,7985,,2,12,1,6,20,15,9.25,10,18,105,11,23,56,4,9,20,A,1,26,,F,U,75000,19,0
1,75180,15,1,6,0,2,15,15,10.5,,19,77,11,25,45,5,5,18,A,1,27,53,F,H,52900,44,50576
0,75179,,1,2,0,0,17,17,13.5,,17,50,9,16,24,4,4,10,A,0,22,35,F,U,57300,5,50576
0,11768,,10,49,7,23,10,11.2,8.65,11.14,22,122,26,46,105,5,16,32,S,1,16,79,M,H,48900,33,45807
0,74780,,7,21,3,8,4,3.71,3.52,4.33,15,105,14,33,64,6,15,27,S,1,22,75,F,U,36900,30,37268
0,75265,,1,18,1,7,10,10,12.33,10,17,88,13,32,63,6,15,24,A,1,41,47,F,H,46000,46,46571
0,75247,,3,4,2,2,10,14.33,13.25,14,18,33,11,30,29,5,14,13,A,0,41,86,M,H,38300,47,46571
0,75246,,7,9,5,5,6,5,4.89,5.2,16,32,13,30,30,6,15,13,S,1,18,63,M,H,54600,35,46571
0,75271,,5,21,4,15,11,9.8,7.9,9.5,25,126,10,31,74,5,15,32,A,1,33,74,F,H,48100,48,46571
0,75253,,3,6,0,1,20,15,11.83,,19,44,13,34,37,6,6,16,A,0,41,66,F,H,36800,41,46571
1,75346,15,6,9,6,7,7,9.33,8.11,9.33,22,40,8,23,30,5,15,14,S,1,45,69,M,H,34900,26,46240
1,75341,15,3,13,0,5,12,10.67,7,,18,119,13,34,64,6,6,27,S,1,34,83,F,U,59500,41,46240
0,75334,,7,20,2,9,10,10,8.85,10,15,88,14,35,69,6,17,27,S,1,36,57,F,U,46600,44,46240
1,75331,25,2,6,1,4,20,13.5,8.5,20,16,88,13,29,52,5,11,19,A,1,40,53,F,H,58300,47,46240
0,75323,,4,6,4,6,25,12.5,10,12.5,17,44,13,29,34,6,15,15,S,1,40,45,F,U,48100,24,46240
1,187274,15,1,1,1,1,15,15,15,15,21,21,4,7,7,1,3,3,E,0,49,,F,U,43500,22,0
0,75396,,2,12,1,6,25,15,5.33,5,26,115,12,33,65,5,15,29,A,1,53,48,M,U,27400,28,46845
0,75403,,2,14,1,9,15,15,8.43,15,22,122,11,29,69,5,13,30,S,1,51,65,M,U,35500,21,45083
0,75416,,3,12,2,8,10,9.33,7.08,9,16,122,13,34,65,6,16,30,A,0,37,76,M,U,38100,43,43652
0,75413,,3,19,1,14,10,10,5.79,10,23,112,12,33,71,6,16,31,S,1,41,64,M,H,41800,34,43652
0,75425,,3,12,2,8,10,15,10.33,17.5,17,114,14,34,69,6,15,31,A,1,45,57,F,H,45000,30,44667
1,75461,15,3,9,3,6,15,15,11.33,15,20,103,12,33,64,6,16,27,A,0,0,80,U,U,22100,0,0
1,75474,15,3,3,1,1,20,11.67,11.67,10,18,32,15,31,33,6,13,13,N,0,53,,M,U,20600,39,33424
1,75481,8,3,22,1,13,10,10,5.86,10,18,125,13,32,75,6,15,31,S,1,49,68,M,U,36300,31,39399
0,75502,,5,6,2,2,6,7.4,6.67,9.5,19,31,13,25,25,6,11,9,A,0,48,,F,U,33300,33,43846
1,75522,10,3,12,2,6,10,10,6.33,10,16,87,14,31,58,6,13,21,A,1,27,,M,U,60000,38,0
0,75537,,1,15,1,7,16,16,11.2,16,15,76,10,26,52,3,10,19,E,1,37,79,M,H,46300,26,40431
0,75544,,5,5,3,3,4,5,5,6.33,21,32,11,27,25,6,13,11,A,1,53,,U,U,29300,26,40650
0,75577,,3,5,2,2,5,8.33,7.4,7.5,19,33,11,27,27,5,13,11,A,0,51,,M,U,31300,23,0
1,75609,10,5,17,5,12,5,5,4,5,17,126,11,27,63,5,13,26,S,1,45,86,M,U,33800,36,45027
0,75638,,2,8,1,5,15,12.5,10,10,25,92,11,31,60,5,14,23,A,0,22,39,M,H,96100,21,54170
1,75668,5,7,18,4,10,2,4.57,4.17,5.25,15,123,14,33,65,6,15,29,S,1,30,54,F,H,31300,30,42065
0,188582,,2,13,1,7,10,13.5,8.85,15,6,125,17,33,58,8,15,25,S,1,41,77,F,H,32100,47,37757
1,75703,6,4,6,4,5,10,6.75,5.83,6.75,16,29,13,27,26,6,13,12,A,1,53,53,F,U,15000,26,30000
0,75777,,1,1,1,1,15,15,15,15,16,16,11,16,13,4,6,5,F,0,49,47,F,H,48800,32,53050
0,75790,,3,15,2,10,10,10,7,10,19,112,13,32,71,6,15,31,S,1,45,,M,U,17800,34,37083
1,2315,11,2,14,2,9,10,8,12.93,8,5,123,17,27,51,7,12,18,A,0,45,,F,U,25700,34,0
0,75821,,4,14,4,11,10,10.5,8.64,10.5,24,110,11,30,65,6,17,30,S,1,27,70,F,H,51700,21,37326
0,75824,,3,34,3,17,10,8.33,6.5,8.33,20,126,12,29,80,5,13,31,A,1,31,84,M,U,20500,28,37326
1,75840,20,2,8,0,5,20,17,12.75,,20,122,13,33,65,6,6,29,A,0,24,82,M,H,68600,32,56361
1,75835,5,8,14,7,8,6,4.25,3.86,4,15,65,15,36,54,6,17,20,A,1,30,53,U,U,29800,39,0
1,75851,5,4,17,2,13,5,5,4.35,5,15,129,9,27,66,4,11,27,S,1,30,79,F,U,24300,39,0
1,7238,12,3,13,0,8,10,11.67,5.54,,18,130,14,32,68,6,6,30,A,1,36,,F,U,37400,31,0
1,727,2,10,23,8,13,2,2.8,2.26,2.75,7,69,18,39,64,10,20,28,A,1,51,73,F,H,24000,27,45515
1,75910,10,5,28,1,16,10,7.8,5.93,10,15,124,12,32,78,6,16,32,S,1,0,,F,U,33900,0,0
0,75960,,1,2,1,1,20,10,15,10,16,17,12,16,15,5,7,6,N,0,36,43,F,U,61200,31,50557
0,4321,,5,80,3,25,10,9.8,4.88,8.67,8,130,30,50,128,5,15,33,A,1,40,,F,H,76900,27,50760
1,76128,5,4,14,3,12,8,6.5,4.96,6.33,17,114,12,30,66,5,13,28,S,1,45,65,M,H,54300,27,41317
1,76010,8,2,8,1,3,7,7,6.13,7,23,102,6,17,24,4,9,9,A,0,21,,U,H,28900,36,39275
1,75992,8,5,5,2,2,8,7.8,7.8,9.5,18,32,12,26,25,6,12,10,A,1,21,41,F,H,35400,36,39275
0,76013,,2,12,0,5,10,8,5.08,,16,120,12,31,64,5,5,27,S,1,21,85,M,U,40000,36,39275
1,76041,10,11,23,5,10,10,9.18,7.83,10.4,15,88,16,37,59,6,17,23,S,1,38,67,F,H,69100,33,54771
1,76030,14,9,11,6,7,10,7.33,6.73,6.67,20,41,13,34,38,6,16,15,S,1,20,43,M,U,55100,34,54771
1,76051,20,1,5,0,2,20,20,14.4,,19,52,13,32,40,6,6,17,A,1,21,55,M,U,39700,51,0
0,76087,,2,4,0,2,20,20,14,,19,64,12,31,47,6,6,17,A,0,51,43,F,U,21100,33,37125
0,76125,,1,1,1,1,15,15,15,15,23,23,9,20,18,3,8,7,N,0,45,71,M,H,36700,27,42935
0,76138,,7,42,5,22,11,10.71,7.81,9.8,17,130,14,33,83,5,16,32,S,1,45,83,F,U,36700,30,0
0,76150,,12,53,7,25,3,3.33,3.11,3.29,17,131,12,30,82,5,16,36,S,1,45,84,F,U,43500,32,50147
0,76159,,3,3,2,2,15,12.67,12.67,14,20,29,13,27,25,6,13,11,A,1,27,,F,U,46700,24,0
0,11395,,1,6,1,3,25,25,15.83,25,18,78,22,41,76,6,15,21,A,0,26,82,M,H,51600,38,44174
1,76165,11,7,10,4,5,10,11.57,10.6,12.25,22,40,12,33,36,6,16,15,S,1,30,78,F,H,39300,38,44174
0,188996,,2,8,2,7,15,18,11.13,18,4,57,7,15,24,1,5,9,E,1,31,,F,U,54400,25,0
1,959,10,3,10,3,8,15,10,7.3,10,24,88,10,27,71,4,12,27,A,1,28,53,F,H,58600,32,54871
0,76268,,1,13,1,10,16,16,10.62,16,21,116,11,26,68,4,10,25,A,1,37,66,U,U,57200,26,47164
0,76276,,5,29,3,19,30,26.2,25,27,18,129,13,35,87,6,17,33,S,1,45,83,F,U,29700,27,44097
1,76316,13,3,5,2,2,12,10.67,9.8,11,17,40,13,31,34,6,15,14,A,0,43,,M,H,44300,27,45895
0,76321,,1,11,1,6,10,20,8.36,20,15,128,13,32,53,6,15,22,A,1,51,46,F,U,34300,31,41875
0,185467,,5,32,3,16,10,13.2,10.16,14,14,128,23,45,93,6,17,32,S,1,46,17,F,U,33800,34,46958
0,76385,,1,18,1,12,35,35,9.84,35,15,126,13,34,72,5,15,32,A,1,27,74,M,H,57600,18,54609
0,169600,,1,1,1,1,20,20,20,20,20,20,10,17,15,4,7,6,F,0,27,48,M,H,57600,30,43786
1,76442,5,5,18,3,10,5,4.8,4,4.67,19,89,10,29,55,5,15,24,S,1,44,59,M,H,58800,25,54118
0,188365,,2,14,2,7,17,16,9.43,16,6,126,21,42,75,8,18,33,A,1,45,81,U,U,39100,28,0
1,76470,10,3,14,2,9,15,15,9.64,15,18,111,7,19,57,4,12,24,S,1,36,64,M,H,55000,41,60140
0,76455,,1,3,1,2,15,15,12.33,15,21,41,10,28,31,4,12,12,A,0,36,63,M,H,55000,41,60140
0,5556,,2,27,2,14,14,13,5.85,13,21,130,13,29,80,4,12,30,A,1,27,78,F,U,55200,29,60140
0,76535,,4,7,2,4,17,16.25,13.43,14.5,24,56,11,32,45,6,16,19,A,1,49,,F,H,55000,35,0
0,76537,,1,1,0,0,15,15,15,,16,16,11,16,13,4,4,5,F,0,49,51,M,H,40400,47,50278
1,76578,9,9,26,5,12,11,10.11,8.62,10,18,119,14,34,70,6,17,30,S,1,27,41,M,H,63700,32,60262
1,76585,5,5,21,4,14,5,5.2,4.86,5,16,122,13,33,74,5,14,31,S,1,24,66,F,H,128200,33,60262
0,76607,,2,7,1,6,30,28.5,24.57,30,26,110,11,30,61,5,14,25,A,1,24,47,F,H,72100,27,60697
1,76625,6,5,7,1,2,5,5.8,5,4,15,53,13,31,32,6,13,12,A,0,30,87,M,H,38600,39,48125
0,76620,,4,4,1,1,17.5,13.63,13.63,15,17,32,12,28,27,6,13,11,A,0,30,61,M,U,44600,44,48125
1,76655,10,3,10,1,5,20,16.67,11.7,10,18,93,9,25,58,4,12,21,S,1,27,54,F,H,47800,32,54327
1,76758,10,5,24,4,15,10,8.4,5.92,8,16,128,13,32,77,6,16,31,S,1,45,69,F,H,27500,24,39375
1,76780,75,1,5,1,4,50,50,33,50,24,65,8,19,41,5,12,17,A,0,35,81,F,U,68800,31,42403
1,76851,20,3,4,2,3,15,20,16.25,17.5,21,42,13,32,34,6,15,15,A,0,49,82,M,H,46600,30,47981
1,2583,5,9,16,5,8,5,4.78,4.75,4.6,14,75,24,44,62,10,19,25,A,1,12,75,F,H,108500,32,67061
1,76891,10,5,9,2,3,20,16,14.22,20,15,44,14,36,43,6,17,17,A,1,11,31,M,H,74000,27,67061
0,90167,,4,5,2,3,10,8.5,7.8,7.5,18,41,12,31,32,6,15,14,A,0,24,41,M,H,108200,26,67061
1,76914,15,3,7,1,3,15,12.67,9.71,12,18,53,13,35,44,6,17,19,A,0,49,,M,U,33700,28,46319
1,76918,10,3,5,3,3,6,9,7.6,9,15,24,13,21,21,6,11,9,N,1,28,,F,H,54700,44,43873
1,187284,10,2,3,2,2,10,10,8.67,10,17,21,6,9,9,1,3,3,E,0,28,,F,U,61400,44,0
0,76988,,11,30,6,11,7,5.64,4.97,5.5,15,95,13,34,75,6,17,33,S,1,43,37,M,U,34400,26,0
0,76996,,3,7,1,3,50,30,20.57,20,18,75,13,33,52,6,15,21,A,0,43,39,M,U,43400,32,46827
1,77011,10,5,5,2,2,15,11.6,11.6,9,18,32,13,30,28,6,15,13,S,1,36,74,F,H,40600,32,30885
1,77023,15,2,2,2,2,20,12.5,12.5,12.5,17,24,12,22,21,6,11,9,N,0,31,54,M,H,32400,20,45561
1,11143,44,4,23,3,7,35,46,39,46.33,4,53,34,54,82,7,18,22,S,1,27,68,M,H,42400,24,45561
0,83681,,1,1,1,1,15,15,15,15,24,24,7,17,16,3,7,6,N,0,2,34,M,H,44700,19,45561
1,77057,15,2,3,0,1,15,13.5,12.33,,19,53,12,27,33,6,6,13,A,0,16,61,F,H,51600,41,45709
1,77048,7,2,4,2,2,10,7.5,7,7.5,18,29,13,25,23,7,13,11,A,1,30,61,F,H,34200,35,45709
0,77058,,4,10,3,7,10,8.5,7.8,8,22,56,12,33,47,6,16,20,S,1,43,67,F,U,46500,34,0
1,78875,15,2,5,2,4,19,19.5,15,19.5,21,51,12,32,42,6,16,18,A,0,13,57,F,H,104300,33,77155
1,77107,14,2,10,2,6,14,14.5,11.7,14.5,16,65,13,34,54,5,15,22,A,1,13,54,M,H,143800,37,77155
1,77116,10,2,9,2,9,15,15,9.11,15,17,86,13,32,58,6,15,24,A,1,44,36,F,U,66000,27,59063
0,77157,,12,34,4,14,3,2.92,2.82,3.25,17,105,13,33,69,6,16,28,S,1,48,76,F,U,51300,25,55293
0,77193,,3,9,2,8,10,10,7.44,10,21,123,12,28,59,6,13,26,S,1,35,59,M,U,111600,16,68866
1,77196,25,1,1,1,1,15,15,15,15,24,24,7,17,15,3,7,6,N,0,40,32,F,H,94000,18,67330
0,77349,,5,12,3,8,10,6.8,7.25,5.33,18,80,12,33,52,6,17,22,S,1,44,62,F,U,72100,21,60489
0,77224,,0,7,0,5,16,0,8.14,,27,113,23,23,68,4,4,18,A,0,40,,F,U,72100,28,60489
0,77235,,4,14,3,9,20,16.25,16.07,15,18,97,14,35,67,6,16,28,S,1,40,79,F,U,88600,25,0
1,77241,10,3,4,3,3,5,8.33,7.5,8.33,15,29,11,22,21,6,12,10,A,1,35,56,F,H,94300,30,76209
0,77252,,1,1,1,1,20,20,20,20,23,23,8,16,14,3,6,6,N,0,44,41,F,H,73500,24,57672
1,77260,10,5,12,1,5,10,10,7.75,10,17,113,14,33,61,6,15,25,A,0,44,70,M,U,87000,28,60506
1,7734,20,3,22,3,8,13,14.33,11.23,14.33,6,105,39,59,119,8,17,29,S,1,40,71,M,U,68300,22,58750
0,77312,,3,5,2,2,25,7.67,10.8,8,18,33,13,30,28,6,14,12,A,0,16,44,F,H,85000,35,69006
1,94473,10,2,10,1,5,20,20,12.7,20,25,93,13,35,63,6,17,26,A,0,18,50,M,H,87400,31,69006
1,77345,16,2,5,0,1,16,15,13.2,,24,67,10,28,46,5,5,16,A,0,11,,M,U,80600,37,0
0,77558,,1,2,0,1,20,20,12.5,,26,40,10,28,29,4,4,11,A,0,38,,M,U,68200,28,0
0,77399,,3,11,2,5,29,19.67,14.64,21,16,57,14,36,51,6,17,19,A,0,35,45,M,H,113800,36,76843
1,77435,10,3,15,2,11,10,5.33,4.27,5,18,111,13,32,63,6,14,26,S,1,40,85,M,H,80600,29,62557
1,77432,15,11,24,7,12,13,11.55,11.5,12.14,20,67,14,36,59,6,17,23,S,1,38,43,M,U,67300,30,62557
1,77439,17,3,16,3,10,18,14.67,11.31,14.67,16,113,8,17,43,4,9,17,S,1,44,66,M,H,71300,21,61196
1,77441,7,2,3,1,1,11,9,7.67,11,17,23,12,20,18,6,10,8,N,0,39,40,F,U,72500,27,62556
0,77472,,3,15,0,5,10,10.67,5.33,,18,98,12,30,61,5,5,24,A,1,27,80,M,H,47600,28,47756
0,77451,,3,3,3,3,5,6,6,6,17,24,13,22,21,6,11,9,N,1,27,73,M,H,47600,28,47756
0,77494,,4,13,2,7,10,5,4.77,5,18,96,13,33,53,6,15,22,S,1,40,,F,U,59000,24,0
1,77495,10,2,22,2,13,12,11,7.64,11,17,125,7,22,65,3,10,26,A,1,40,,F,H,61400,24,55750
0,77507,,9,16,7,12,10,8.11,6.94,8,21,75,14,34,60,6,17,23,S,1,44,42,M,H,100300,25,63521
1,77523,15,3,14,2,9,10,15,8.36,17.5,15,129,15,31,73,6,14,28,S,1,40,,F,U,85600,28,0
0,136679,,6,17,6,11,7,4.83,4,4.83,16,64,13,33,55,5,15,21,S,1,40,43,F,U,88400,26,70346
0,77592,,7,19,4,13,5,5,4.79,5,21,102,12,33,69,6,17,28,S,1,40,46,M,H,78700,26,62012
1,77574,5,7,7,5,5,5,4.86,4.86,4.6,15,32,13,27,28,6,13,11,S,1,29,74,F,H,126000,33,62012
1,77605,15,2,2,1,1,15,10,10,5,19,29,10,23,20,4,9,8,A,0,0,47,M,H,130400,0,87850
0,77612,,1,1,1,1,15,15,15,15,21,21,8,15,13,3,6,5,F,0,0,27,F,H,49900,0,51901
0,77630,,3,14,1,9,15,13.33,11.29,15,17,92,13,34,69,6,16,26,S,1,35,47,F,U,102600,24,70372
0,77644,,2,3,0,0,20,15,13.33,,18,44,12,29,32,6,6,13,A,0,44,46,F,U,77600,27,59647
0,11378,,1,17,1,16,10,10,5.76,10,17,128,12,20,72,4,9,27,A,1,18,,M,H,93300,38,59647
0,210,,7,26,3,10,10,11.57,9.81,10.67,12,92,21,39,96,8,17,33,S,1,16,69,F,H,66300,25,49047
1,77695,20,2,3,1,2,15,17.5,15,15,16,41,13,33,33,6,15,14,A,0,35,39,M,H,104000,29,67825
0,77703,,2,8,2,7,15,15,13.25,15,23,106,10,26,63,4,11,28,A,0,44,,M,H,75100,28,59034
0,77708,,5,7,4,5,10,9.2,8.14,9,21,45,12,29,35,6,15,15,S,1,46,67,M,H,66500,33,54841
0,77728,,8,40,6,17,3,4,4.08,4.17,18,101,7,23,63,4,13,23,S,1,13,74,M,H,167200,45,106681
0,77723,,0,1,0,0,15,0,15,,18,18,10,10,12,4,4,4,F,0,11,,M,U,169300,40,0
0,77730,,3,7,2,4,15,13,10.57,13.5,19,81,12,29,48,6,13,20,A,0,28,73,M,U,104400,30,0
0,78071,,2,15,2,8,20,20,8.53,20,25,68,12,33,57,6,17,23,A,1,39,34,F,U,85600,31,65701
1,77799,10,5,11,3,5,10,7.4,6.82,5.67,18,127,13,35,58,6,17,27,A,0,11,60,M,H,92300,29,75203
1,77784,16,3,6,1,2,10,11.67,10,15,19,45,12,32,37,6,15,15,A,1,11,26,F,H,98700,31,75203
1,11158,4,5,26,2,11,5,4,3.42,4.5,5,98,30,48,89,9,17,28,S,1,0,74,M,H,98700,0,75203
1,190795,10,3,21,3,18,14,12,8,12,21,130,12,31,80,5,15,32,A,1,8,75,M,U,51600,31,43135
0,191248,,3,3,2,2,17,17.67,17.67,16,17,24,14,25,24,6,11,9,N,0,16,43,F,H,79000,39,62804
1,77848,5,6,7,3,4,5,5.33,5,5,22,39,10,30,30,5,14,13,A,1,20,69,F,U,69100,27,62804
1,77845,15,2,4,0,1,15,15,12.5,,26,41,9,29,33,4,4,13,A,0,40,36,F,H,111700,40,62804
0,77834,,2,12,0,8,10,10,6.83,,18,126,11,29,65,4,4,29,A,1,17,78,M,H,111700,35,62804
1,77898,10,1,6,0,4,15,15,7.5,,18,92,10,24,45,4,4,18,A,0,16,69,M,H,62700,32,50457
1,77915,15,1,7,0,6,15,15,8.57,,18,76,12,26,46,5,5,18,A,1,21,74,M,H,47700,21,53672
0,77910,,2,4,2,4,21,18,13,18,24,53,12,32,42,6,15,17,A,0,18,55,M,H,83800,30,53672
0,77849,,4,5,3,4,15,13,14.4,13.33,16,42,15,36,38,6,16,15,A,0,18,,F,U,120300,27,0
0,77918,,3,19,0,9,22,22.33,10.53,,19,111,13,32,75,6,6,28,S,1,18,43,F,H,61500,30,53672
0,77925,,2,3,1,2,50,37.5,26.67,25,20,40,13,34,36,6,16,15,A,0,35,56,F,H,85700,34,69635
1,186573,3,4,13,2,6,3,12.5,7.69,10,8,89,17,38,63,7,17,25,A,0,40,,F,H,90000,32,69366
1,78009,20,1,1,1,1,20,20,20,20,18,18,10,14,11,4,6,5,F,0,40,,F,U,80400,28,0
1,80336,12,3,14,1,8,5,9.33,6.93,8,17,126,13,31,66,6,15,30,A,1,27,67,F,H,83600,32,63523
1,77379,20,1,8,1,7,20,20,17.5,20,18,112,13,32,65,6,15,27,A,1,38,,U,U,78900,30,0
1,78116,10,7,10,4,6,12,10.14,8.8,9.75,17,67,13,33,49,6,16,20,A,1,42,,F,H,72000,30,70265
0,186632,,5,13,3,7,10,12.6,9.77,12.33,8,53,20,42,54,7,18,20,S,1,44,63,M,U,80300,27,0
1,78179,10,3,4,1,1,20,23.33,22.5,25,16,28,13,28,27,6,14,12,A,0,31,33,M,H,70800,23,60963
0,10010,,0,25,0,8,2,0,4.56,,5,68,30,30,77,4,4,21,A,1,22,59,U,H,112500,37,60963
1,78172,25,1,1,1,1,15,15,15,15,17,17,10,15,13,4,6,5,F,0,24,53,F,H,116700,34,66509
0,77604,,4,13,2,10,12,11,8,11,20,130,13,34,71,6,16,30,A,1,38,83,F,U,119500,24,0
1,78199,15,2,10,2,10,15,15,9.7,15,21,105,12,29,65,5,14,25,A,1,24,51,M,H,0,28,70000
0,78219,,7,17,6,11,12,10,7.35,10,22,123,13,32,62,6,17,27,S,1,44,35,F,H,75600,27,54270
0,78207,,0,3,0,1,15,0,12.33,,26,41,9,9,32,4,4,12,A,0,25,59,M,H,67000,14,54270
1,78256,11,3,13,2,7,10,14.33,10.08,15,17,113,13,31,70,6,16,29,S,1,10,65,F,H,27300,23,26291
